applicationdate,application_month_dt,salary_6m_amt,trans_out_cashless_sum_3m_amt,avg_salary_6m_amt,active_deal_3m_amt,conf_income_amt,trans_out_services_sum_3m_pct,trans_in_cashless_sum_1m_amt,dti_app_inc_w_services,trans_out_cash_sum_1m_amt,trans_out_cash_sum_6m_amt,trans_in_sum_12m_amt,trans_in_sum_e4m_amt,trans_out_services_sum_1m_amt,trans_out_cash_sum_6m_pct,trans_out_sum_e2m_amt,trans_out_sum_3m_amt,dti_app_inc,trans_out_sum_e5m_amt,trans_out_sum_e3m_amt,trans_out_sum_12m_amt,trans_in2out_cnt_12m_pct,trans_in_sum_3m_amt,trans_out_cashless_sum_12m_amt,salary_1mto12m_amt,trans_in_sum_e3m_amt,trans_in2out_sum_3m_pct,trans_out_cash_sum_12m_amt,trans_out_services_sum_12m_amt,active_deal_12m_amt,trans_in_return_sum_12m_amt,salary_1m_amt,add_income_amt,active_outstanding_amt,trans_out_cashless_sum_1m_amt,total_income_amt,trans_in_sum_1m_amt,active_credit_limit,all_debt_to_income,trans_out_sum_1m_amt,main_income_amt,trans_out_cashless_sum_6m_pct,salary_1mto3m_amt,salary_1mto6m_amt,dti_salary,trans_in2out_sum_12m_pct,salary_to_income,active_dealcnt_1m_to_3m_pct,active_dealcnt_1m_to_6m_pct,firth_deal_age_month,last_deal_age_month,del_12m_cnt,salary_6m_cnt,salary_month_12m_cnt,del_6m_cnt,active_deal_cnt,active_deal_12m_cnt,trans_out_sum_6m_cnt,until_close_month_cnt,salary_12m_cnt,trans_in_sum_12m_cnt,trans_in_sum_3m_cnt,trans_out_sum_3m_cnt,region,reg_region,industry_group,industry,live_region,bki_less_6m_flg,deal_type_6_flg,employmenttype,inquiry_1_week,gender,bki_del59_12m_flg,education_group,education,deal_type_9_flg,zp_segment,bki_del90_6m_flg,saleschannel,loanpurpose,age,raw_lgbm,score4,score_list,util_score,logreg_pd,logreg_pd_isoton,new_gl_90_12
2019-04-10,2019-04-01,,0.0913513513513513,,127096.0,100000.0,0.69,0.0,9488.965261693696,53133.25,390900.0,153035.8276659362,0.0,103077.08980560304,2.5,134260.40276633538,391226.4901885986,0.09,111007.45989990234,123988.664034479,1826055.110687256,0.0100108828828828,4.795945945945946,2.468297297297297,,0.0,0.0,1123400.0,702655.1106872559,127275.03968108108,0.0,,,127096.0,0.0,100000.0,0.327027027027027,417700.0,1.27,156254.65605650202,100043.71162162162,0.0,,,,0.08,,1.0,1.0,140.0,5.0,0,77,48,0,3,3,234,654,111,3,0,103,73,74,0,10,73,1,0,0,1,1,0,0,2,1,0,0,3,13,26,0.0202160071533758,0.009968,878.0,0.1099053290255532,0.00666774703773,0.0037940379403794,0
2019-04-10,2019-04-01,,0.0913513513513513,,2535399.0,306847000000000.0,0.05,0.0,24225.60526169369,46000.0,91000.0,535.8276659362065,0.0,3674.1201171875,1.83,12014.412837136151,72500.0,0.0,0.0,55009.75393926416,272417.15982055664,0.0100108828828828,4.795945945945946,2.468297297297297,,0.0,0.0,234000.0,38417.15982055664,2535578.039681081,0.0,,,2535399.0,0.0,306847000000000.0,0.327027027027027,2592500.0,0.0,49718.43636808649,306847000000043.7,0.0,,,,0.0,,1.0,1.0,101.0,13.0,0,77,48,0,1,1,51,372,111,1,0,15,73,74,0,11,73,0,1,0,3,1,0,1,4,0,1,0,3,14,37,0.0155886810862245,0.020656,832.0,0.0954097631523872,0.0097530761258234,0.0050724637681159,0
2019-04-10,2019-04-01,,,,0.0,255368960.0,,,4.605261693693693,,,,,,,,,0.0,,,,,,,,,,,,179.03968108108108,,,,0.0,,255368960.0,,50000.0,0.0,,255369003.7116216,,,,,,,1.0,1.0,83.0,70.0,0,77,48,0,1,2,1022,188,111,224,105,607,22,23,3,18,22,0,0,0,1,0,0,1,4,0,1,0,7,14,26,0.0253200549986117,0.027715,763.0,0.0461955252591651,0.0216914273140138,0.0209042294603791,0
2019-04-10,2019-04-01,,0.0913513513513513,,50820.0,49000.0,1.39,0.0,7978.115261693694,29500.0,178000.0,19035.827665936205,0.0,24842.809928894043,3.28,38699.86284171379,156568.0000038147,0.16,43314.93014526367,74365.42394124779,510629.7202568054,0.0100108828828828,4.795945945945946,2.468297297297297,,0.0,0.0,328000.0,182629.72025680545,50999.03968108108,0.0,,,50820.0,0.0,49000.0,4000.327027027027,435600.0,1.04,54387.12617979304,35043.71162162162,0.0,,,,0.04,,1.0,1.0,98.0,53.0,1,77,48,1,1,1,315,170,111,3,0,181,51,52,0,2,51,0,0,0,1,0,1,0,2,1,0,1,3,13,37,0.0203339816082743,0.006374,802.0,0.0509705842263319,0.0126771004450393,0.0104166666666666,0
2019-04-10,2019-04-01,,0.0913513513513513,,783.0,70000.0,0.01,0.0,4.605261693693693,47000.0,48600.0,20035.827665936205,20000.0,1027.4099884033203,1.01,166.41283713615348,472.0,0.0,0.0,329.75393926415313,67885.29998779297,0.0800108828828828,20004.795945945945,2.468297297297297,,0.0,42.37,67413.29998779297,472.0,962.0396810810812,0.0,,,783.0,0.0,70000.0,0.327027027027027,51566.0,0.01,48071.72623930231,70043.71162162162,0.0,,,,0.29,,1.0,1.0,134.0,15.0,0,77,48,0,1,2,7,654,111,1,1,2,51,52,0,2,51,0,0,0,1,0,0,1,4,0,0,0,3,13,33,0.0220280020415164,0.010291,889.0,0.0752982156903342,0.0058839533699998,0.0037940379403794,0
2019-04-10,2019-04-01,,0.0913513513513513,,0.0,80000.0,5.61,0.0,4.905261693693693,0.0,360072.0,154135.8276659362,0.0,12929.279998779297,27.85,18207.962763893964,272650.0298461914,0.0,96764.75002288818,216435.4237848452,1445881.795703888,0.0100108828828828,4.795945945945946,2.468297297297297,,0.0,0.0,733572.0,571968.3894538879,179.03968108108108,10100.0,,,0.0,0.0,80000.0,0.327027027027027,140000.0,0.0,12973.596249678292,80043.71162162162,0.0,,,,0.11,,1.0,1.0,138.0,129.0,0,77,48,0,1,1,212,144,111,4,0,66,73,74,0,11,73,0,0,0,1,1,0,0,2,0,0,0,3,14,28,0.0098120822638875,0.013662,880.0,0.0287101706419245,0.0048368659928411,0.0026737967914438,0
2019-04-10,2019-04-01,,0.0913513513513513,,0.0,60000.0,0.53,850.0,4.855261693693693,30200.0,96500.0,57762.82766593621,0.0,43455.13977861405,1.15,31755.81260024345,65940.33974075317,0.0,27659.73996353149,17797.523958795402,401942.5994167328,0.0200108828828828,8004.795945945946,44407.468297297295,,0.0,0.12,201782.10976409912,155755.48965263367,179.03968108108108,0.0,,,0.0,10000.0,60000.0,19850.327027027022,30000.0,0.0,83699.45602951304,60043.71162162162,0.38,,,,0.14,,1.0,1.0,94.0,32.0,0,77,48,0,1,1,244,654,111,9,1,101,73,74,0,28,73,0,0,0,1,1,0,0,2,0,0,0,3,14,24,0.0081098796418557,0.008815,824.0,0.0341248017747974,0.0080340398352216,0.0050632911392405,0
2019-04-10,2019-04-01,,15400.091351351351,,264444.0,549663400.0,0.96,10000.0,11221.605261693694,53000.0,122100.0,65135.82766593621,5000.0,33295.05987548828,1.24,68840.23285971917,178888.07009506226,0.0,90172.58990478516,67467.65402471337,707776.7602062225,0.0300108828828828,17104.795945945945,68102.4682972973,,6000.0,0.1,269800.0,369876.7602062225,264623.0396810811,0.0,,,264444.0,12400.0,549663400.0,10000.327027027028,439000.0,0.0,98739.37612638727,549663443.7116216,0.31,,,,0.09,,1.0,1.0,146.0,11.0,0,77,48,0,3,3,346,654,111,16,5,167,73,74,0,11,73,0,0,0,1,1,0,0,2,1,0,0,3,13,31,0.0105428088868922,0.00425,840.0,0.1400869502492334,0.0082902510099232,0.0050632911392405,0
2019-04-10,2019-04-01,,4065.3713806482265,,1168836.0,45000.0,1.37,0.0,10717.085261693694,1900.0,62800.0,215685.8276659362,0.0,45657.49998474121,1.32,32035.26288520134,99662.94011306764,0.24,24839.76001739502,37100.12394201074,497330.3616065979,0.0300108828828828,8004.795945945946,13641.748326594174,,8000.0,0.08,139200.0,344491.081577301,1169015.0396810812,0.0,,,1168836.0,0.0,45000.0,0.327027027027027,1182000.0,25.97,47601.8162356402,45043.71162162162,0.11,,,,0.43,,1.0,1.0,159.0,8.0,0,77,48,0,1,2,251,382,111,16,1,124,7,8,0,28,7,0,1,0,1,1,0,0,2,0,0,0,3,8,23,0.0064700352168401,0.020697,876.0,0.0328763556956343,0.0048794112382248,0.0026737967914438,0
2019-04-10,2019-04-01,,0.0913513513513513,,0.0,39000.0,0.73,0.0,4.815261693693693,24000.0,87000.0,35.82766593620648,0.0,8848.410034179688,2.65,45338.83288108146,76072.48001098633,0.0,40678.0,5205.183901422356,284256.42994499207,1.0882882882882884e-05,4.795945945945946,52582.468297297295,,0.0,0.0,182500.0,49136.42994499207,179.03968108108108,0.0,,,0.0,0.0,39000.0,0.327027027027027,60000.0,0.0,32892.72628507868,25043.71162162162,0.08,,,,0.0,,1.0,1.0,162.0,42.0,0,77,48,0,3,3,50,655,111,0,0,43,73,74,0,11,73,0,0,0,4,1,0,1,4,0,0,0,7,14,32,0.0192068107805888,0.091737,879.0,0.1061043530838972,0.0086251744603026,0.0050724637681159,0
2019-04-10,2019-04-01,,0.0913513513513513,,43058.0,104000.0,0.02,0.0,14742.625261693694,194000.0,34600.0,49035.82766593621,9000.0,52485.54995727539,0.13,14.412837136153486,39188.0,0.14,46981.5498046875,4044.753939264154,86169.5498046875,0.0400108828828828,9004.795945945945,14302.468297297297,,0.0,0.23,34600.0,37269.5498046875,43237.03968108108,0.0,,,43058.0,17752.0,104000.0,0.327027027027027,296000.0,0.41,264281.8662081744,104043.71162162162,0.05,,,,0.57,,1.0,0.0,58.0,12.0,0,77,48,0,1,4,82,166,111,3,2,11,69,56,0,28,69,0,0,0,1,0,0,0,2,1,0,0,3,14,7,0.0125133331206869,0.041986,785.0,0.054139374859466,0.0147662992193517,0.0123339658444022,0
2019-04-10,2019-04-01,,6550.091351351352,,0.0,30000.0,0.97,0.0,4.945261693693693,10200.0,18300.0,35.82766593620648,0.0,18772.79000854492,0.58,28558.622786629563,54982.93989181519,0.0,737.0599975585938,15385.623903863763,55719.99988937378,1.0882882882882884e-05,4.795945945945946,6552.468297297297,,0.0,0.0,18300.0,30869.99988937378,179.03968108108108,0.0,,,0.0,2500.0,30000.0,0.327027027027027,0.0,0.0,31517.10625944392,30043.71162162162,0.21,,,,0.0,,0.0,0.0,29.0,13.0,0,77,48,0,0,1,98,210,111,0,0,96,73,74,0,10,73,0,0,0,1,1,0,0,2,0,0,0,3,13,5,0.0233915454748321,0.01927,801.0,0.0896061586810667,0.0150136213410161,0.0123339658444022,0
2019-04-10,2019-04-01,,0.0913513513513513,,117157.0,60000.0,0.06,0.0,5361.615261693694,600.0,408800.0,177035.8276659362,0.0,9845.420021057129,16.07,4016.082850563888,72091.67001342773,0.09,21000.0,39009.75393926416,667185.8000717163,0.2800108828828829,29004.795945945945,2.468297297297297,,0.0,0.4,655000.0,12185.800071716309,117336.03968108108,0.0,,,117157.0,15000.0,60000.0,0.327027027027027,606301.0,1.95,25489.736271956124,60043.71162162162,0.0,,,,0.27,,0.0,0.0,165.0,10.0,1,77,48,1,3,4,47,654,111,17,1,18,73,52,0,2,51,0,0,0,1,1,1,0,2,1,0,1,3,14,22,0.0203339816082743,0.011108,860.0,0.0681672749931188,0.0075144358003599,0.0037940379403794,0
2019-04-10,2019-04-01,,37465.09135135135,,284003.0,35000.0,1.82,1000.0,6744.265261693694,2900.0,39614.0,66043.82766593622,6150.0,21159.53001403809,1.04,40388.35290061272,114677.40007781982,0.19,59495.550048828125,32925.373919122554,655885.709941864,0.0600108828828828,23716.795945945945,215367.4682972973,,13062.0,0.21,58714.0,381806.709941864,284182.0396810811,0.0,,,284003.0,14000.0,35000.0,1000.327027027027,302836.0,8.11,38103.84626493708,35043.71162162162,3.44,,,,0.1,,1.0,1.0,25.0,7.0,0,77,48,0,1,2,418,217,111,38,10,180,73,74,0,11,73,0,0,0,1,1,0,1,4,1,0,0,3,14,3,0.0149877592225061,0.016914,776.0,0.3927703219781749,0.0254954154030933,0.0238095238095238,0
2019-04-10,2019-04-01,,155964.09135135135,,1384794.0,80000.0,0.29,0.0,26453.69526169369,55900.0,136000.0,28235.827665936205,0.0,7069.019979476929,1.84,56649.512831795575,213729.1399421692,0.33,57414.79000091553,75857.48388921532,1062203.4307289124,0.0100108828828828,4.795945945945946,605643.4682972973,,0.0,0.0,325000.0,131562.43072891235,1384973.0396810812,0.0,,,1384794.0,10875.0,80000.0,0.327027027027027,1641777.0,17.31,73888.33623037592,80043.71162162162,4.19,,,,0.03,,0.0,0.0,151.0,3.0,0,77,48,0,4,7,98,654,111,4,0,48,51,52,0,2,51,1,1,0,1,0,0,0,2,1,0,0,3,13,32,0.015803862874042,0.030157,878.0,0.1121946509716534,0.0066275540418763,0.0037940379403794,0
2019-04-10,2019-04-01,,127600.09135135137,,6084.0,60000.0,0.0,0.0,4.605261693693693,74000.0,212800.0,35.82766593620648,0.0,1905.019989013672,2.18,62914.41283713615,266400.0,0.0,65500.0,64209.75393926416,352900.0,1.0882882882882884e-05,4.795945945945946,140102.4682972973,,0.0,0.0,212800.0,0.0,6263.039681081081,0.0,,,6084.0,21680.0,60000.0,0.327027027027027,50000.0,0.1,97629.33623991268,60043.71162162162,1.44,,,,0.0,,1.0,0.0,138.0,13.0,0,77,48,0,1,3,42,654,111,0,0,31,6,7,0,2,6,0,0,0,1,0,0,1,4,0,0,0,3,13,18,0.0263135614361879,0.019241,821.0,0.1767630477361725,0.0148545908762786,0.0123339658444022,0
2019-04-10,2019-04-01,,0.0913513513513513,,420151.0,0.0,0.91,0.0,,11000.0,134700.0,7035.827665936206,0.0,19222.57004928589,3.95,21813.42287741936,50106.41006278992,,97204.57000732422,9864.273974054197,320615.739988327,1.0882882882882884e-05,4.795945945945946,2.468297297297297,,0.0,0.0,231360.0,89255.73998832703,420330.0396810811,0.0,,,420151.0,3913.0,0.0,0.327027027027027,1800000.0,,34179.88630018488,,0.0,,,,0.02,,1.0,1.0,70.0,26.0,0,77,48,0,1,1,109,267,111,1,0,64,73,74,0,11,73,0,1,0,1,1,0,0,2,0,0,0,3,8,20,0.0087263341627954,0.015574,792.0,0.084751050089893,0.0122672871300267,0.0072332730560578,0
2019-04-10,2019-04-01,,0.0913513513513513,,0.0,40000.0,1.12,0.0,4.935261693693693,20300.0,157300.0,35.82766593620648,0.0,14559.299980163574,4.51,29067.842845070725,99040.87007141112,0.0,31202.780012130737,30800.273943536613,442269.9600906372,1.0882882882882884e-05,4.795945945945946,2.468297297297297,,0.0,0.0,293100.0,149169.9600906372,179.03968108108108,0.0,,,0.0,0.0,40000.0,0.327027027027027,0.0,0.0,34903.616231062566,40043.71162162162,0.0,,,,0.0,,,,153.0,126.0,0,77,48,0,0,0,247,49,111,0,0,108,44,45,3,8,44,0,0,0,1,0,0,0,2,0,0,0,3,13,17,0.0356131238180856,0.027169,663.0,0.161429432449681,0.0787013065501894,0.0869565217391304,0
2019-04-10,2019-04-01,,20350.09135135135,,490614.0,60000.0,1.16,0.0,11982.145261693697,6400.0,26300.0,5035.827665936206,5000.0,19120.860008239742,0.31,35701.122836220624,143799.27991485596,0.2,0.0,106880.29385625636,143799.27991485596,0.0100108828828828,5004.795945945946,20352.4682972973,,0.0,0.03,26300.0,97149.27991485596,490793.0396810811,0.0,,,490614.0,58000.0,60000.0,4500.327027027027,561000.0,8.18,83565.17625913874,60043.71162162162,0.24,,,,0.03,,1.0,0.0,80.0,9.0,0,77,48,0,3,6,80,515,111,1,1,80,31,32,0,28,31,0,0,0,1,1,0,0,2,1,0,0,3,0,9,0.0091506244831248,0.057009,888.0,0.1196173104991442,0.0059144288792906,0.0037940379403794,0
2019-04-10,2019-04-01,,0.0913513513513513,,0.0,42000.0,1.28,0.0,5.245261693693693,31000.0,40200.0,39456.59768546746,0.0,31881.140171051025,0.64,37534.14293586052,103298.27002429962,0.0,41180.79003620148,32778.623846643306,444013.1901473999,0.0100108828828828,4.795945945945946,2.468297297297297,,0.0,0.0,118900.0,325073.1901473999,179.03968108108108,621.77001953125,,,0.0,0.0,42000.0,0.327027027027027,10000.0,0.0,62925.45642195002,42043.71162162162,0.0,,,,0.09,,1.0,1.0,147.0,65.0,0,77,48,0,1,2,525,655,111,5,0,194,73,74,0,27,73,0,0,0,1,1,0,0,2,0,0,0,3,13,13,0.0096563340958485,0.03617,820.0,0.0883407361154173,0.0102770333886699,0.0050724637681159,0
2019-04-10,2019-04-01,,22225.09135135135,,107421.0,67000.0,2.6,0.0,3768.5452616936936,8500.0,105686.2200012207,123854.7276598327,3400.0,63804.430040836334,1.46,104298.66294776238,254752.4805297852,0.06,55890.22999572754,77140.77415334496,504545.12046432495,0.0600108828828828,38086.795945945945,68547.4682972973,,25250.0,0.15,112686.2200012207,323313.90046310425,107600.03968108108,746.0,,,107421.0,0.0,67000.0,0.327027027027027,119215.0,1.6,72348.74629173533,67043.71162162162,0.86,,,,0.25,,1.0,1.0,66.0,5.0,0,77,48,0,1,2,471,225,111,31,11,280,73,59,1,32,73,1,0,0,1,1,0,0,2,1,0,0,3,14,6,0.0182446991660594,0.024684,775.0,0.2399663740182735,0.022393405984209,0.0209042294603791,0
2019-04-10,2019-04-01,,300.09135135135136,,511360.0,50000.0,1.65,0.0,11642.195261693694,9500.0,146400.0,66035.82766593622,3000.0,44135.80996322632,2.73,55352.46275626457,235448.8300337792,0.23,801.6999969482422,166642.52392207895,236250.5300307274,0.0300108828828828,66004.79594594595,302.4682972972973,,0.0,0.28,146400.0,89550.53003072739,511539.0396810811,0.0,,,511360.0,0.0,50000.0,12000.327027027028,1733372.0,10.23,53680.12621412531,50043.71162162162,0.01,,,,0.28,,0.0,0.0,109.0,3.0,0,77,48,0,1,4,133,221,111,4,4,129,73,74,2,30,73,1,0,0,1,0,0,1,4,1,0,0,3,13,14,0.0329092135470928,0.009508,841.0,0.0916978330908062,0.0117456106742574,0.0072332730560578,0
2019-04-10,2019-04-01,,3000.0913513513515,,,25000.0,1.39,8000.0,,17300.0,65000.0,22785.827665936205,0.0,4275.369995117188,3.01,16047.93283377922,66092.17008209229,,8945.0,39033.23401128564,186828.15037631989,0.0700108828828828,7104.795945945946,6602.468297297297,,2000.0,0.11,108600.0,71628.15037631989,,0.0,,,,0.0,25000.0,8000.327027027027,,,21619.686246016183,25043.71162162162,0.14,,,,0.12,,,,,,42,77,48,25,25,57,75,661,111,8,3,35,73,74,2,4,73,2,2,0,1,1,2,1,4,2,1,2,3,13,13,0.0601273230798408,0.012038,748.0,0.1888755477049272,0.0544730419005084,0.0541103017689906,0
2019-04-10,2019-04-01,,10000.091351351351,,0.0,28000.0,1.07,0.0,5.6352616936936935,16000.0,67800.0,36035.82766593621,1000.0,64857.91013336182,0.84,49167.80180655754,103270.72905158997,0.0,26134.920051574707,4245.013990991448,539013.4295425415,0.0200108828828828,16004.795945945943,11902.468297297297,,15000.0,0.15,185300.0,341813.4295425415,179.03968108108108,0.0,,,0.0,0.0,28000.0,10000.327027027028,40000.0,0.0,80902.22638426081,28043.71162162162,0.12,,,,0.07,,1.0,1.0,85.0,85.0,0,77,48,0,1,1,193,152,111,6,2,65,73,74,0,1,73,0,0,0,4,1,0,0,2,0,0,0,3,13,14,0.0179219341108164,0.010951,724.0,0.1234619306467217,0.0291497832517775,0.0290519877675841,0
2019-04-10,2019-04-01,,2100.0913513513515,,23402.0,45000.0,1.27,300.0,1766.0752616936936,3000.0,18600.0,35.82766593620648,0.0,37568.56016540527,0.37,67540.83291922844,84459.65009307861,0.04,0.0,16942.98395025048,84459.65009307861,1.0882882882882884e-05,4.795945945945946,2102.4682972972973,,0.0,0.0,18600.0,63759.65009307861,23581.03968108108,0.0,,,23402.0,9500.0,45000.0,300.32702702702704,35925.0,0.52,50112.876416304265,45043.71162162162,0.04,,,,0.0,,1.0,1.0,59.0,7.0,1,77,48,1,2,3,76,181,111,0,0,76,73,74,0,2,73,0,0,0,1,0,1,1,3,1,0,1,3,0,20,0.0231668015708115,0.041342,774.0,0.2011930177499523,0.024752506835604,0.0209042294603791,0
2019-04-10,2019-04-01,,17000.09135135135,,1528408.0,80000.0,0.18,0.0,26018.01526169369,499100.0,188900.0,35.82766593620648,0.0,34790.00996398926,0.34,67138.85287009514,279612.1399078369,0.33,51003.94007110596,102848.80386602196,341490.3498764038,1.0882882882882884e-05,4.795945945945946,17002.4682972973,,0.0,0.0,188900.0,135590.3498764038,1528587.0396810812,0.0,,,1528408.0,26000.0,80000.0,0.327027027027027,2700000.0,19.11,559934.3262148882,80043.71162162162,0.03,,,,0.0,,1.0,0.0,56.0,1.0,0,77,48,0,2,3,291,274,111,0,0,212,6,7,0,2,6,1,1,0,1,0,0,1,4,1,0,0,3,14,8,0.0267757771177852,0.01978,799.0,0.1920439031340148,0.0189997109745422,0.0157927984838913,0
2019-04-10,2019-04-01,,0.0913513513513513,,0.0,40000.0,0.1,0.0,4.695261693693693,97400.0,285600.0,205394.8276659362,10000.0,1991.3700065612795,2.87,29974.84289084709,157621.1199874878,0.0,33185.600036621094,84009.75393926415,777571.249250412,0.1300108828828829,47363.795945945945,2.468297297297297,,19159.0,0.3,637300.0,140271.249250412,179.03968108108108,0.0,,,0.0,0.0,40000.0,2500.327027027027,0.0,0.0,99435.68625746029,40043.71162162162,0.0,,,,0.26,,,,49.0,49.0,0,77,48,0,0,1,66,355,111,17,7,27,73,74,1,32,73,0,0,0,1,1,0,0,2,0,0,0,3,13,10,0.0191540484220332,0.037057,906.0,0.0893049818361037,0.0053082968212364,0.0026737967914438,0
2019-04-10,2019-04-01,,0.0913513513513513,,589.0,105981810.0,4.09,0.0,4.605261693693693,0.0,0.0,35.82766593620648,0.0,6202.849853515625,0.0,7812.592768776779,25354.68017578125,0.0,5359.75,11543.82400762353,61817.139892578125,1.0882882882882884e-05,4.795945945945946,2.468297297297297,,0.0,0.0,0.0,61817.139892578125,768.0396810810811,0.0,,,589.0,0.0,105981810.0,0.327027027027027,680000.0,0.0,6247.16610441462,105981853.71162164,0.0,,,,0.0,,1.0,1.0,127.0,50.0,0,77,48,0,2,2,20,654,111,0,0,9,69,70,2,20,69,0,0,0,1,0,0,0,2,0,0,0,7,13,31,0.0249691887168262,0.006483,763.0,0.0174319736471326,0.0191664332600313,0.0157927984838913,0
2019-04-10,2019-04-01,,0.0913513513513513,,1265284.0,590883000000000.0,,0.0,30579.60526169369,0.0,77300.0,20235.827665936205,0.0,0.0,,14.412837136153486,0.0,0.0,77300.0,9.753939264153145,77300.0,0.6700108828828829,9004.795945945945,2.468297297297297,,0.0,,77300.0,0.0,1265463.0396810812,0.0,,,1265284.0,0.0,590883000000000.0,9000.327027027028,1486530.0,0.0,44.31625089899482,590883000000043.8,,,,,0.26,,1.0,1.0,44.0,6.0,0,77,48,0,3,3,3,218,111,2,1,0,74,75,3,23,74,0,0,0,1,0,0,1,5,1,1,0,7,14,32,0.0444027930131033,0.009653,811.0,0.1340505386585103,0.0206622822579234,0.0209042294603791,0
2019-04-10,2019-04-01,,0.0913513513513513,,424072.0,41000.0,1.2,0.0,21166.30526169369,45600.0,189400.0,132835.8276659362,26000.0,26392.25006103516,2.63,63200.62276755607,164291.2000579834,0.52,35991.74008178711,47904.07402288231,639454.3501052856,0.0300108828828828,39504.795945945945,2.468297297297297,,13500.0,0.24,401200.0,238254.35010528564,424251.0396810811,0.0,,,424072.0,0.0,41000.0,14500.327027027028,660904.0,10.34,72036.56631193415,41043.71162162162,0.0,,,,0.21,,1.0,1.0,152.0,15.0,0,77,48,0,4,4,285,654,111,12,3,146,73,74,1,32,73,0,0,0,1,0,0,1,5,1,0,0,3,13,32,0.0230776985012298,0.033723,834.0,0.1291218869881494,0.0120951009888424,0.0072332730560578,0
2019-04-10,2019-04-01,,0.0913513513513513,,573340.0,39150.0,1.98,0.0,14455.375261693694,15900.0,133300.0,3034.8276659362064,0.0,29984.030151367188,2.91,30513.242873299485,127110.4800491333,0.37,56994.84005737305,52379.79402791772,528394.6800689697,1.0882882882882884e-05,4.795945945945946,28902.018285090267,,0.0,0.0,219400.0,280095.1300811768,573519.0396810811,2999.0,,,573340.0,0.0,39150.0,266.31701726140204,621000.0,14.64,45928.34640226618,39193.71162162162,0.0,,,,0.01,,1.0,1.0,159.0,7.0,0,77,48,0,1,1,347,217,111,1,0,177,46,47,1,32,46,0,0,0,1,0,0,0,2,1,0,0,3,14,20,0.0223880540075681,0.019713,855.0,0.1264989608664369,0.0092234832128537,0.0050724637681159,0
2019-04-11,2019-04-01,,0.0913513513513513,,118.0,97398.0,,0.0,4.605261693693693,0.0,0.0,35.82766593620648,0.0,0.0,,14.412837136153486,0.0,0.0,0.0,9.753939264153145,0.0,1.0882882882882884e-05,4.795945945945946,2.468297297297297,,0.0,,0.0,0.0,297.0396810810811,0.0,,,118.0,0.0,207398.0,0.327027027027027,451000.0,0.0,44.31625089899482,73333.71162162162,,,,,,,1.0,1.0,59.0,18.0,0,77,48,0,3,3,0,655,111,0,0,0,73,74,2,20,73,0,0,0,1,0,0,0,2,0,1,0,7,13,35,0.0171776307430391,0.034195,799.0,0.016979163376725,0.0129213256599363,0.0104166666666666,0
2019-04-11,2019-04-01,,9474.091351351351,,570161.0,50000.0,1.18,0.0,15363.225261693697,30000.0,215400.0,81895.82766593622,0.0,49685.26976776123,2.7,76869.63283072747,180622.5097579956,0.31,81717.37016296387,58255.34381353173,818341.5307235718,0.0100108828828828,10004.795945945943,51736.468297297295,,0.0,0.06,265600.0,501007.5307235718,570340.0396810811,0.0,,,570161.0,0.0,50000.0,0.327027027027027,679000.0,11.4,79729.58601866022,50043.71162162162,0.29,,,,0.1,,1.0,1.0,145.0,9.0,0,77,48,0,2,3,267,654,111,8,2,120,73,74,0,3,73,0,0,0,1,1,0,1,4,1,0,0,3,14,24,0.018350181230055,0.009356,854.0,0.1826972666024341,0.0090656289251206,0.0050724637681159,0
2019-04-11,2019-04-01,,24814.601361116976,,1120328.0,40000.0,0.29,27200.0,42957.59526169369,161500.0,425293.0,525099.8276659362,5500.0,106161.51025390624,1.03,68090.38286887444,187807.6405029297,1.07,139725.23959350586,67076.36432134423,1771002.3798894882,0.0700108828828828,110004.79594594597,349653.99783831293,,76500.0,0.59,598093.0,823237.8503484726,1120507.0396810812,414.0,,,1120328.0,145000.0,40000.0,27200.327027027022,1624200.0,28.01,412705.8265048053,40043.71162162162,0.59,,,,0.3,,1.0,0.0,103.0,6.0,0,77,48,0,3,6,322,218,111,35,9,126,73,74,0,11,73,0,0,0,1,1,0,0,2,1,0,0,3,6,18,0.0142423258811329,0.047675,833.0,0.3048901800072641,0.0141866750866281,0.0123339658444022,0
2019-04-11,2019-04-01,,500.09135135135136,,258441.0,130000.0,0.0,0.0,8060.605261693694,135000.0,358000.0,9535.827665936204,0.0,0.0,2.63,30014.412837136155,58500.0,0.06,1000.0,25509.753939264152,362209.13998413086,0.0700108828828828,9504.795945945943,1502.468297297297,,9500.0,0.16,358000.0,2709.1399841308594,258620.03968108108,0.0,,,258441.0,1200.0,130000.0,0.327027027027027,1505245.0,1.99,136244.316250899,130043.71162162162,0.01,,,,0.03,,1.0,1.0,55.0,24.0,0,77,48,0,2,2,14,654,111,1,1,4,6,7,0,2,6,0,1,0,1,0,0,0,2,0,0,0,4,14,25,0.0124032146285237,0.008436,814.0,0.0513151015330377,0.0098246178720862,0.0050724637681159,0
